ra_start,dec_start,ra_end,dec_end,colour,width,constellation
236.25,40,240.625,40,87C5FF3F,1,CRB
240.625,40,245,40,87C5FF3F,1,CRB
245,27,245,31.333333333333332,87C5FF3F,1,CRB
245,31.333333333333332,245,35.666666666666664,87C5FF3F,1,CRB
245,35.666666666666664,245,40,87C5FF3F,1,CRB
242.5,27,245,27,87C5FF3F,1,CRB
242.5,26,242.5,27,87C5FF3F,1,CRB
240.5,26,242.5,26,87C5FF3F,1,CRB
227.75,26,232,26,87C5FF3F,1,CRB
232,26,236.25,26,87C5FF3F,1,CRB
236.25,26,240.5,26,87C5FF3F,1,CRB
177.5,-11,182.5,-11,87C5FF3F,1,CRV
182.5,-11,187.5,-11,87C5FF3F,1,CRV
187.5,-11,192.5,-11,87C5FF3F,1,CRV
177.5,-23.5,177.5,-19.333333333333332,87C5FF3F,1,CRV
177.5,-19.333333333333332,177.5,-15.166666666666666,87C5FF3F,1,CRV
177.5,-15.166666666666666,177.5,-11,87C5FF3F,1,CRV
177.5,-23.5,181.25,-23.5,87C5FF3F,1,CRV
181.25,-23.5,185,-23.5,87C5FF3F,1,CRV
185,-23.5,188.75,-23.5,87C5FF3F,1,CRV
188.75,-23.5,188.75,-22,87C5FF3F,1,CRV
188.75,-22,192.5,-22,87C5FF3F,1,CRV
192.5,-22,192.5,-18.333333333333332,87C5FF3F,1,CRV
192.5,-18.333333333333332,192.5,-14.666666666666668,87C5FF3F,1,CRV
192.5,-14.666666666666668,192.5,-11,87C5FF3F,1,CRV
161.25,-11,161.25,-6,87C5FF3F,1,CRT
161.25,-19,161.25,-15,87C5FF3F,1,CRT
161.25,-15,161.25,-11,87C5FF3F,1,CRT
161.25,-19,162.5,-19,87C5FF3F,1,CRT
162.5,-23.5,162.5,-19,87C5FF3F,1,CRT
162.5,-23.5,167.5,-23.5,87C5FF3F,1,CRT
167.5,-23.5,172.5,-23.5,87C5FF3F,1,CRT
172.5,-23.5,177.5,-23.5,87C5FF3F,1,CRT
177.5,-23.5,177.5,-19.333333333333332,87C5FF3F,1,CRT
177.5,-19.333333333333332,177.5,-15.166666666666666,87C5FF3F,1,CRT
177.5,-15.166666666666666,177.5,-11,87C5FF3F,1,CRT
177.5,-11,177.5,-6,87C5FF3F,1,CRT
172.75,-6,177.5,-6,87C5FF3F,1,CRT
161.25,-6,165.08333333333334,-6,87C5FF3F,1,CRT
165.08333333333334,-6,168.91666666666666,-6,87C5FF3F,1,CRT
168.91666666666666,-6,172.75,-6,87C5FF3F,1,CRT
177.5,-64,177.5,-59.5,87C5FF3F,1,CRU
177.5,-59.5,177.5,-55,87C5FF3F,1,CRU
177.5,-64,182.5,-64,87C5FF3F,1,CRU
182.5,-64,187.5,-64,87C5FF3F,1,CRU
187.5,-64,192.5,-64,87C5FF3F,1,CRU
192.5,-64,192.5,-59.5,87C5FF3F,1,CRU
192.5,-59.5,192.5,-55,87C5FF3F,1,CRU
177.5,-55,182.5,-55,87C5FF3F,1,CRU
182.5,-55,187.5,-55,87C5FF3F,1,CRU
187.5,-55,192.5,-55,87C5FF3F,1,CRU
288.875,27.5,288.875,30,87C5FF3F,1,CYG
288.875,30,290.375,30,87C5FF3F,1,CYG
290.375,30,290.375,33.25,87C5FF3F,1,CYG
290.375,33.25,290.375,36.5,87C5FF3F,1,CYG
290.375,36.5,291,36.5,87C5FF3F,1,CYG
291,36.5,291,40,87C5FF3F,1,CYG
291,40,291,43.5,87C5FF3F,1,CYG
287.5,43.5,291,43.5,87C5FF3F,1,CYG
287.5,43.5,287.5,47.5,87C5FF3F,1,CYG
286.25,47.5,287.5,47.5,87C5FF3F,1,CYG
286.25,47.5,286.25,51.5,87C5FF3F,1,CYG
286.25,51.5,286.25,55.5,87C5FF3F,1,CYG
286.25,55.5,291.25,55.5,87C5FF3F,1,CYG
291.25,55.5,291.25,58,87C5FF3F,1,CYG
291.25,58,293.875,58,87C5FF3F,1,CYG
293.875,58,296.5,58,87C5FF3F,1,CYG
296.5,58,296.5,59.5,87C5FF3F,1,CYG
296.5,59.5,300,59.5,87C5FF3F,1,CYG
300,59.5,304.025,59.5,87C5FF3F,1,CYG
304.025,59.5,308.05,59.5,87C5FF3F,1,CYG
308.05,59.5,308.05,60.91666667,87C5FF3F,1,CYG
308.05,60.91666667,309,60.91666667,87C5FF3F,1,CYG
309,54.83333333,309,57.875,87C5FF3F,1,CYG
309,57.875,309,60.91666667,87C5FF3F,1,CYG
309,54.83333333,313.1,54.83333333,87C5FF3F,1,CYG
313.1,54.83333333,317.2,54.83333333,87C5FF3F,1,CYG
317.2,54.83333333,321.3,54.83333333,87C5FF3F,1,CYG
321.3,54.83333333,325.4,54.83333333,87C5FF3F,1,CYG
325.4,54.83333333,329.5,54.83333333,87C5FF3F,1,CYG
329.5,52.75,329.5,54.83333333,87C5FF3F,1,CYG
329.5,44,329.5,48.375,87C5FF3F,1,CYG
329.5,48.375,329.5,52.75,87C5FF3F,1,CYG
328.625,44,329.5,44,87C5FF3F,1,CYG
328.625,43.75,328.625,44,87C5FF3F,1,CYG
328.125,43.75,328.625,43.75,87C5FF3F,1,CYG
328.125,36,328.125,39.875,87C5FF3F,1,CYG
328.125,39.875,328.125,43.75,87C5FF3F,1,CYG
326,36,328.125,36,87C5FF3F,1,CYG
326,28,326,32,87C5FF3F,1,CYG
326,32,326,36,87C5FF3F,1,CYG
321.25,28,326,28,87C5FF3F,1,CYG
313.75,28,317.5,28,87C5FF3F,1,CYG
317.5,28,321.25,28,87C5FF3F,1,CYG
313.75,28,313.75,29,87C5FF3F,1,CYG
295,29,299.6875,29,87C5FF3F,1,CYG
299.6875,29,304.375,29,87C5FF3F,1,CYG
304.375,29,309.0625,29,87C5FF3F,1,CYG
309.0625,29,313.75,29,87C5FF3F,1,CYG
295,27.5,295,29,87C5FF3F,1,CYG
288.875,27.5,291.9375,27.5,87C5FF3F,1,CYG
291.9375,27.5,295,27.5,87C5FF3F,1,CYG
304.5,2,308,2,87C5FF3F,1,DEL
304.5,2,304.5,5.25,87C5FF3F,1,DEL
304.5,5.25,304.5,8.5,87C5FF3F,1,DEL
302.125,8.5,304.5,8.5,87C5FF3F,1,DEL
302.125,8.5,302.125,12.125,87C5FF3F,1,DEL
302.125,12.125,302.125,15.75,87C5FF3F,1,DEL
302.125,15.75,303.75,15.75,87C5FF3F,1,DEL
303.75,15.75,303.75,20.5,87C5FF3F,1,DEL
303.75,20.5,308.5,20.5,87C5FF3F,1,DEL
308.5,19.5,308.5,20.5,87C5FF3F,1,DEL
308.5,19.5,312.125,19.5,87C5FF3F,1,DEL
312.125,19.5,315.75,19.5,87C5FF3F,1,DEL
315.75,11.83333333,315.75,15.666666665000001,87C5FF3F,1,DEL
315.75,15.666666665000001,315.75,19.5,87C5FF3F,1,DEL
313.125,11.83333333,315.75,11.83333333,87C5FF3F,1,DEL
313.125,6,313.125,8.916666665000001,87C5FF3F,1,DEL
313.125,8.916666665000001,313.125,11.83333333,87C5FF3F,1,DEL
312.5,6,313.125,6,87C5FF3F,1,DEL
312.5,2,312.5,6,87C5FF3F,1,DEL
308,2,312.5,2,87C5FF3F,1,DEL
57.5,-52.83333333,60,-52.83333333,87C5FF3F,1,DOR
60,-55.5,60,-52.83333333,87C5FF3F,1,DOR
60,-55.5,65,-55.5,87C5FF3F,1,DOR
65,-59,65,-55.5,87C5FF3F,1,DOR
65,-59,68.75,-59,87C5FF3F,1,DOR
68.75,-66.5,68.75,-62.75,87C5FF3F,1,DOR
68.75,-62.75,68.75,-59,87C5FF3F,1,DOR
68.75,-70,68.75,-66.5,87C5FF3F,1,DOR
68.75,-70,73.75,-70,87C5FF3F,1,DOR
73.75,-70,78.75,-70,87C5FF3F,1,DOR
78.75,-70,83.75,-70,87C5FF3F,1,DOR
83.75,-70,88.75,-70,87C5FF3F,1,DOR
88.75,-70,93.75,-70,87C5FF3F,1,DOR
93.75,-70,98.75,-70,87C5FF3F,1,DOR
98.75,-70,98.75,-67,87C5FF3F,1,DOR
98.75,-67,98.75,-64,87C5FF3F,1,DOR
90,-64,94.375,-64,87C5FF3F,1,DOR
94.375,-64,98.75,-64,87C5FF3F,1,DOR
90,-64,90,-61,87C5FF3F,1,DOR
82.5,-61,86.25,-61,87C5FF3F,1,DOR
86.25,-61,90,-61,87C5FF3F,1,DOR
82.5,-61,82.5,-56.5,87C5FF3F,1,DOR
75,-56.5,78.75,-56.5,87C5FF3F,1,DOR
78.75,-56.5,82.5,-56.5,87C5FF3F,1,DOR
75,-56.5,75,-54,87C5FF3F,1,DOR
67.5,-54,71.25,-54,87C5FF3F,1,DOR
71.25,-54,75,-54,87C5FF3F,1,DOR
67.5,-54,67.5,-49,87C5FF3F,1,DOR
64,-49,67.5,-49,87C5FF3F,1,DOR
61.25,-49,64,-49,87C5FF3F,1,DOR
61.25,-51,61.25,-49,87C5FF3F,1,DOR
57.5,-51,61.25,-51,87C5FF3F,1,DOR
57.5,-52.83333333,57.5,-51,87C5FF3F,1,DOR
137.5,73.5,137.5,77.75,87C5FF3F,1,DRA
137.5,77.75,137.5,82,87C5FF3F,1,DRA
137.5,82,142,82,87C5FF3F,1,DRA
142,82,146.5,82,87C5FF3F,1,DRA
146.5,82,151,82,87C5FF3F,1,DRA
151,82,155.5,82,87C5FF3F,1,DRA
155.5,82,160,82,87C5FF3F,1,DRA
160,80,160,82,87C5FF3F,1,DRA
160,80,164.16666666666666,80,87C5FF3F,1,DRA
164.16666666666666,80,168.33333333333334,80,87C5FF3F,1,DRA
168.33333333333334,80,172.5,80,87C5FF3F,1,DRA
172.5,77,172.5,80,87C5FF3F,1,DRA
172.5,77,177,77,87C5FF3F,1,DRA
177,77,181.5,77,87C5FF3F,1,DRA
181.5,77,186,77,87C5FF3F,1,DRA
186,77,190.5,77,87C5FF3F,1,DRA
190.5,77,195,77,87C5FF3F,1,DRA
195,70,195,73.5,87C5FF3F,1,DRA
195,73.5,195,77,87C5FF3F,1,DRA
195,70,200,70,87C5FF3F,1,DRA
200,70,205,70,87C5FF3F,1,DRA
205,70,210,70,87C5FF3F,1,DRA
210,66,210,70,87C5FF3F,1,DRA
210,66,215,66,87C5FF3F,1,DRA
215,66,220,66,87C5FF3F,1,DRA
220,66,225,66,87C5FF3F,1,DRA
225,66,230,66,87C5FF3F,1,DRA
230,66,235,66,87C5FF3F,1,DRA
235,66,235,70,87C5FF3F,1,DRA
235,70,239.33333333333334,70,87C5FF3F,1,DRA
239.33333333333334,70,243.66666666666666,70,87C5FF3F,1,DRA
243.66666666666666,70,248,70,87C5FF3F,1,DRA
248,70,248,75,87C5FF3F,1,DRA
248,75,252.83333333333334,75,87C5FF3F,1,DRA
252.83333333333334,75,257.6666666666667,75,87C5FF3F,1,DRA
257.6666666666667,75,262.5,75,87C5FF3F,1,DRA
262.5,75,262.5,80,87C5FF3F,1,DRA
262.5,80,266.25,80,87C5FF3F,1,DRA
266.25,80,270,80,87C5FF3F,1,DRA
270,80,270,83,87C5FF3F,1,DRA
270,83,270,86,87C5FF3F,1,DRA
270,86,275,86,87C5FF3F,1,DRA
275,86,280,86,87C5FF3F,1,DRA
280,86,285,86,87C5FF3F,1,DRA
285,86,290,86,87C5FF3F,1,DRA
290,86,295,86,87C5FF3F,1,DRA
295,86,300,86,87C5FF3F,1,DRA
300,86,305,86,87C5FF3F,1,DRA
305,86,310,86,87C5FF3F,1,DRA
310,86,315,86,87C5FF3F,1,DRA
315,80,315,83,87C5FF3F,1,DRA
315,83,315,86,87C5FF3F,1,DRA
302.5,80,306.6666666666667,80,87C5FF3F,1,DRA
306.6666666666667,80,310.8333333333333,80,87C5FF3F,1,DRA
310.8333333333333,80,315,80,87C5FF3F,1,DRA
302.5,75,302.5,80,87C5FF3F,1,DRA
302.5,75,306.25,75,87C5FF3F,1,DRA
306.25,75,310,75,87C5FF3F,1,DRA
310,67,310,71,87C5FF3F,1,DRA
310,71,310,75,87C5FF3F,1,DRA
306.25,67,310,67,87C5FF3F,1,DRA
306.25,61.5,306.25,64.25,87C5FF3F,1,DRA
306.25,64.25,306.25,67,87C5FF3F,1,DRA
300,61.5,303.125,61.5,87C5FF3F,1,DRA
303.125,61.5,306.25,61.5,87C5FF3F,1,DRA
300,59.5,300,61.5,87C5FF3F,1,DRA
296.5,59.5,300,59.5,87C5FF3F,1,DRA
296.5,58,296.5,59.5,87C5FF3F,1,DRA
291.25,58,293.875,58,87C5FF3F,1,DRA
293.875,58,296.5,58,87C5FF3F,1,DRA
291.25,55.5,291.25,58,87C5FF3F,1,DRA
286.25,55.5,291.25,55.5,87C5FF3F,1,DRA
286.25,47.5,286.25,51.5,87C5FF3F,1,DRA
286.25,51.5,286.25,55.5,87C5FF3F,1,DRA
273.5,47.5,277.75,47.5,87C5FF3F,1,DRA
277.75,47.5,282,47.5,87C5FF3F,1,DRA
282,47.5,286.25,47.5,87C5FF3F,1,DRA
273.5,47.5,273.5,50.5,87C5FF3F,1,DRA
255,50.5,259.625,50.5,87C5FF3F,1,DRA
259.625,50.5,264.25,50.5,87C5FF3F,1,DRA
264.25,50.5,268.875,50.5,87C5FF3F,1,DRA
268.875,50.5,273.5,50.5,87C5FF3F,1,DRA
255,50.5,255,51.5,87C5FF3F,1,DRA
236.25,51.5,240.9375,51.5,87C5FF3F,1,DRA
240.9375,51.5,245.625,51.5,87C5FF3F,1,DRA
245.625,51.5,250.3125,51.5,87C5FF3F,1,DRA
250.3125,51.5,255,51.5,87C5FF3F,1,DRA
236.25,51.5,236.25,53,87C5FF3F,1,DRA
228.75,53,232.5,53,87C5FF3F,1,DRA
232.5,53,236.25,53,87C5FF3F,1,DRA
228.75,53,228.75,55.5,87C5FF3F,1,DRA
216.25,55.5,220.41666666666666,55.5,87C5FF3F,1,DRA
220.41666666666666,55.5,224.58333333333334,55.5,87C5FF3F,1,DRA
224.58333333333334,55.5,228.75,55.5,87C5FF3F,1,DRA
216.25,55.5,216.25,59.25,87C5FF3F,1,DRA
216.25,59.25,216.25,63,87C5FF3F,1,DRA
202.5,63,207.08333333333334,63,87C5FF3F,1,DRA
207.08333333333334,63,211.66666666666666,63,87C5FF3F,1,DRA
211.66666666666666,63,216.25,63,87C5FF3F,1,DRA
202.5,63,202.5,64,87C5FF3F,1,DRA
180,64,184.5,64,87C5FF3F,1,DRA
184.5,64,189,64,87C5FF3F,1,DRA
189,64,193.5,64,87C5FF3F,1,DRA
193.5,64,198,64,87C5FF3F,1,DRA
198,64,202.5,64,87C5FF3F,1,DRA
180,64,180,66.5,87C5FF3F,1,DRA
170,66.5,175,66.5,87C5FF3F,1,DRA
175,66.5,180,66.5,87C5FF3F,1,DRA
170,66.5,170,70,87C5FF3F,1,DRA
170,70,170,73.5,87C5FF3F,1,DRA
137.5,73.5,142.14285714285714,73.5,87C5FF3F,1,DRA
142.14285714285714,73.5,146.78571428571428,73.5,87C5FF3F,1,DRA
146.78571428571428,73.5,151.42857142857144,73.5,87C5FF3F,1,DRA
151.42857142857144,73.5,156.07142857142858,73.5,87C5FF3F,1,DRA
156.07142857142858,73.5,160.71428571428572,73.5,87C5FF3F,1,DRA
160.71428571428572,73.5,165.35714285714286,73.5,87C5FF3F,1,DRA
165.35714285714286,73.5,170,73.5,87C5FF3F,1,DRA
312.5,2,312.5,6,87C5FF3F,1,EQU
312.5,6,313.125,6,87C5FF3F,1,EQU
313.125,6,313.125,8.916666665000001,87C5FF3F,1,EQU
313.125,8.916666665000001,313.125,11.83333333,87C5FF3F,1,EQU
313.125,11.83333333,315.75,11.83333333,87C5FF3F,1,EQU
315.75,11.83333333,316.75,11.83333333,87C5FF3F,1,EQU
316.75,11.83333333,316.75,12.5,87C5FF3F,1,EQU
316.75,12.5,320,12.5,87C5FF3F,1,EQU
320,2,320,5.5,87C5FF3F,1,EQU
320,5.5,320,9,87C5FF3F,1,EQU
320,9,320,12.5,87C5FF3F,1,EQU
312.5,2,316.25,2,87C5FF3F,1,EQU
316.25,2,320,2,87C5FF3F,1,EQU
53.75,0,57.625,0,87C5FF3F,1,ERI
57.625,0,61.5,0,87C5FF3F,1,ERI
61.5,0,65.375,0,87C5FF3F,1,ERI
65.375,0,69.25,0,87C5FF3F,1,ERI
69.25,0,70,0,87C5FF3F,1,ERI
70,-4,70,0,87C5FF3F,1,ERI
70,-4,73.125,-4,87C5FF3F,1,ERI
73.125,-4,76.25,-4,87C5FF3F,1,ERI
76.25,-11,76.25,-7.5,87C5FF3F,1,ERI
76.25,-7.5,76.25,-4,87C5FF3F,1,ERI
73.75,-11,76.25,-11,87C5FF3F,1,ERI
73.75,-13.5,73.75,-11,87C5FF3F,1,ERI
72.5,-13.5,73.75,-13.5,87C5FF3F,1,ERI
72.5,-26.75,72.5,-22.333333333333332,87C5FF3F,1,ERI
72.5,-22.333333333333332,72.5,-17.916666666666664,87C5FF3F,1,ERI
72.5,-17.916666666666664,72.5,-13.5,87C5FF3F,1,ERI
70.5,-26.75,72.5,-26.75,87C5FF3F,1,ERI
70.5,-30,70.5,-26.75,87C5FF3F,1,ERI
68.75,-30,70.5,-30,87C5FF3F,1,ERI
68.75,-37,68.75,-33.5,87C5FF3F,1,ERI
68.75,-33.5,68.75,-30,87C5FF3F,1,ERI
64,-37,68.75,-37,87C5FF3F,1,ERI
64,-40,64,-37,87C5FF3F,1,ERI
58,-40,61,-40,87C5FF3F,1,ERI
61,-40,64,-40,87C5FF3F,1,ERI
58,-44,58,-40,87C5FF3F,1,ERI
51.25,-44,54.625,-44,87C5FF3F,1,ERI
54.625,-44,58,-44,87C5FF3F,1,ERI
51.25,-46,51.25,-44,87C5FF3F,1,ERI
45,-46,48.125,-46,87C5FF3F,1,ERI
48.125,-46,51.25,-46,87C5FF3F,1,ERI
45,-49,45,-46,87C5FF3F,1,ERI
40,-49,45,-49,87C5FF3F,1,ERI
40,-51,40,-49,87C5FF3F,1,ERI
36.25,-51,40,-51,87C5FF3F,1,ERI
36.25,-54,36.25,-51,87C5FF3F,1,ERI
32.5,-54,36.25,-54,87C5FF3F,1,ERI
32.5,-57.5,32.5,-54,87C5FF3F,1,ERI
20,-57.5,24.166666666666668,-57.5,87C5FF3F,1,ERI
24.166666666666668,-57.5,28.333333333333336,-57.5,87C5FF3F,1,ERI
28.333333333333336,-57.5,32.5,-57.5,87C5FF3F,1,ERI
20,-57.5,20,-52.5,87C5FF3F,1,ERI
20,-52.5,23.75,-52.5,87C5FF3F,1,ERI
23.75,-52.5,23.75,-50.5,87C5FF3F,1,ERI
23.75,-50.5,27.5,-50.5,87C5FF3F,1,ERI
27.5,-50.5,27.5,-47.83333333,87C5FF3F,1,ERI
27.5,-47.83333333,31.25,-47.83333333,87C5FF3F,1,ERI
31.25,-47.83333333,35,-47.83333333,87C5FF3F,1,ERI
35,-47.83333333,35,-43.916666665,87C5FF3F,1,ERI
35,-43.916666665,35,-40,87C5FF3F,1,ERI
35,-40,40,-40,87C5FF3F,1,ERI
40,-40,45,-40,87C5FF3F,1,ERI
45,-40,45,-38.41666667,87C5FF3F,1,ERI
45,-38.41666667,48.75,-38.41666667,87C5FF3F,1,ERI
48.75,-38.41666667,52.5,-38.41666667,87C5FF3F,1,ERI
52.5,-38.41666667,52.5,-36,87C5FF3F,1,ERI
52.5,-36,56.25,-36,87C5FF3F,1,ERI
56.25,-36,56.25,-31.872222223333335,87C5FF3F,1,ERI
56.25,-31.872222223333335,56.25,-27.74444444666667,87C5FF3F,1,ERI
56.25,-27.74444444666667,56.25,-23.61666667,87C5FF3F,1,ERI
39.75,-23.61666667,43.875,-23.61666667,87C5FF3F,1,ERI
43.875,-23.61666667,48,-23.61666667,87C5FF3F,1,ERI
48,-23.61666667,52.125,-23.61666667,87C5FF3F,1,ERI
52.125,-23.61666667,56.25,-23.61666667,87C5FF3F,1,ERI
39.75,-23.61666667,39.75,-18.943333336000002,87C5FF3F,1,ERI
39.75,-18.943333336000002,39.75,-14.270000002,87C5FF3F,1,ERI
39.75,-14.270000002,39.75,-9.596666668,87C5FF3F,1,ERI
39.75,-9.596666668,39.75,-4.923333333999999,87C5FF3F,1,ERI
39.75,-4.923333333999999,39.75,-0.25,87C5FF3F,1,ERI
39.75,-0.25,44.5,-0.25,87C5FF3F,1,ERI
44.5,-0.25,49.25,-0.25,87C5FF3F,1,ERI
49.25,-0.25,53.75,-0.25,87C5FF3F,1,ERI
53.75,-0.25,53.75,0,87C5FF3F,1,ERI
25,-23.61666667,29.916666666666668,-23.61666667,87C5FF3F,1,FOR
29.916666666666668,-23.61666667,34.833333333333336,-23.61666667,87C5FF3F,1,FOR
34.833333333333336,-23.61666667,39.75,-23.61666667,87C5FF3F,1,FOR
39.75,-23.61666667,43.875,-23.61666667,87C5FF3F,1,FOR
43.875,-23.61666667,48,-23.61666667,87C5FF3F,1,FOR
48,-23.61666667,52.125,-23.61666667,87C5FF3F,1,FOR
52.125,-23.61666667,56.25,-23.61666667,87C5FF3F,1,FOR
56.25,-36,56.25,-31.872222223333335,87C5FF3F,1,FOR
56.25,-31.872222223333335,56.25,-27.74444444666667,87C5FF3F,1,FOR
56.25,-27.74444444666667,56.25,-23.61666667,87C5FF3F,1,FOR
52.5,-36,56.25,-36,87C5FF3F,1,FOR
52.5,-38.41666667,52.5,-36,87C5FF3F,1,FOR
45,-38.41666667,48.75,-38.41666667,87C5FF3F,1,FOR
48.75,-38.41666667,52.5,-38.41666667,87C5FF3F,1,FOR
45,-40,45,-38.41666667,87C5FF3F,1,FOR
35,-40,40,-40,87C5FF3F,1,FOR
40,-40,45,-40,87C5FF3F,1,FOR
25,-40,30,-40,87C5FF3F,1,FOR
30,-40,35,-40,87C5FF3F,1,FOR
25,-40,25,-36.125,87C5FF3F,1,FOR
25,-36.125,25,-32.25,87C5FF3F,1,FOR
25,-32.25,25,-28.375,87C5FF3F,1,FOR
25,-28.375,25,-24.5,87C5FF3F,1,FOR
25,-24.5,25,-23.61666667,87C5FF3F,1,FOR
94.625,12,94.625,14.75,87C5FF3F,1,GEM
94.625,14.75,94.625,17.5,87C5FF3F,1,GEM
93.25,17.5,94.625,17.5,87C5FF3F,1,GEM
93.25,17.5,93.25,21.5,87C5FF3F,1,GEM
88.25,21.5,93.25,21.5,87C5FF3F,1,GEM
88.25,21.5,88.25,22.83333333,87C5FF3F,1,GEM
88.25,22.83333333,88.25,25.416666665,87C5FF3F,1,GEM
88.25,25.416666665,88.25,28,87C5FF3F,1,GEM
88.25,28,93.125,28,87C5FF3F,1,GEM
93.125,28,98,28,87C5FF3F,1,GEM
98,28,98,31.75,87C5FF3F,1,GEM
98,31.75,98,35.5,87C5FF3F,1,GEM
98,35.5,102.16666666666667,35.5,87C5FF3F,1,GEM
102.16666666666667,35.5,106.33333333333333,35.5,87C5FF3F,1,GEM
106.33333333333333,35.5,110.5,35.5,87C5FF3F,1,GEM
110.5,35.5,113.375,35.5,87C5FF3F,1,GEM
113.375,35.5,116.25,35.5,87C5FF3F,1,GEM
116.25,33.5,116.25,35.5,87C5FF3F,1,GEM
116.25,33.5,120,33.5,87C5FF3F,1,GEM
120,28,120,30.75,87C5FF3F,1,GEM
120,30.75,120,33.5,87C5FF3F,1,GEM
118.25,28,120,28,87C5FF3F,1,GEM
118.25,20,118.25,24,87C5FF3F,1,GEM
118.25,24,118.25,28,87C5FF3F,1,GEM
117.125,20,118.25,20,87C5FF3F,1,GEM
117.125,13.5,117.125,16.75,87C5FF3F,1,GEM
117.125,16.75,117.125,20,87C5FF3F,1,GEM
112.5,13.5,117.125,13.5,87C5FF3F,1,GEM
112.5,12.5,112.5,13.5,87C5FF3F,1,GEM
105,12.5,108.75,12.5,87C5FF3F,1,GEM
108.75,12.5,112.5,12.5,87C5FF3F,1,GEM
105,10,105,12.5,87C5FF3F,1,GEM
104,10,105,10,87C5FF3F,1,GEM
104,10,104,12,87C5FF3F,1,GEM
94.625,12,99.3125,12,87C5FF3F,1,GEM
99.3125,12,104,12,87C5FF3F,1,GEM
320,-44.5,320,-40.75,87C5FF3F,1,GRU
320,-40.75,320,-37,87C5FF3F,1,GRU
320,-50,320,-47.25,87C5FF3F,1,GRU
320,-47.25,320,-44.5,87C5FF3F,1,GRU
320,-50,325,-50,87C5FF3F,1,GRU
325,-50,330,-50,87C5FF3F,1,GRU
330,-57,330,-53.5,87C5FF3F,1,GRU
330,-53.5,330,-50,87C5FF3F,1,GRU
330,-57,335,-57,87C5FF3F,1,GRU
335,-57,340,-57,87C5FF3F,1,GRU
340,-57,345,-57,87C5FF3F,1,GRU
345,-57,350,-57,87C5FF3F,1,GRU
350,-57,350,-52.75,87C5FF3F,1,GRU
350,-52.75,350,-48.5,87C5FF3F,1,GRU
350,-48.5,350,-44.25,87C5FF3F,1,GRU
350,-44.25,350,-40,87C5FF3F,1,GRU
350,-40,350,-37,87C5FF3F,1,GRU
345,-37,350,-37,87C5FF3F,1,GRU
320,-37,325,-37,87C5FF3F,1,GRU
325,-37,330,-37,87C5FF3F,1,GRU
330,-37,335,-37,87C5FF3F,1,GRU
335,-37,340,-37,87C5FF3F,1,GRU
340,-37,345,-37,87C5FF3F,1,GRU
241.25,4,244,4,87C5FF3F,1,HER
241.25,4,241.25,8,87C5FF3F,1,HER
241.25,8,241.25,12,87C5FF3F,1,HER
241.25,12,241.25,16,87C5FF3F,1,HER
238.75,16,241.25,16,87C5FF3F,1,HER
238.75,16,238.75,19,87C5FF3F,1,HER
238.75,19,238.75,22,87C5FF3F,1,HER
238.75,22,240.5,22,87C5FF3F,1,HER
240.5,22,240.5,26,87C5FF3F,1,HER
240.5,26,242.5,26,87C5FF3F,1,HER
242.5,26,242.5,27,87C5FF3F,1,HER
242.5,27,245,27,87C5FF3F,1,HER
245,27,245,31.333333333333332,87C5FF3F,1,HER
245,31.333333333333332,245,35.666666666666664,87C5FF3F,1,HER
245,35.666666666666664,245,40,87C5FF3F,1,HER
236.25,40,240.625,40,87C5FF3F,1,HER
240.625,40,245,40,87C5FF3F,1,HER
236.25,40,236.25,43.833333333333336,87C5FF3F,1,HER
236.25,43.833333333333336,236.25,47.666666666666664,87C5FF3F,1,HER
236.25,47.666666666666664,236.25,51.5,87C5FF3F,1,HER
236.25,51.5,240.9375,51.5,87C5FF3F,1,HER
240.9375,51.5,245.625,51.5,87C5FF3F,1,HER
245.625,51.5,250.3125,51.5,87C5FF3F,1,HER
250.3125,51.5,255,51.5,87C5FF3F,1,HER
255,50.5,255,51.5,87C5FF3F,1,HER
255,50.5,259.625,50.5,87C5FF3F,1,HER
259.625,50.5,264.25,50.5,87C5FF3F,1,HER
264.25,50.5,268.875,50.5,87C5FF3F,1,HER
268.875,50.5,273.5,50.5,87C5FF3F,1,HER
273.5,47.5,273.5,50.5,87C5FF3F,1,HER
272.625,47.5,273.5,47.5,87C5FF3F,1,HER
272.625,30,272.625,34.375,87C5FF3F,1,HER
272.625,34.375,272.625,38.75,87C5FF3F,1,HER
272.625,38.75,272.625,43.125,87C5FF3F,1,HER
272.625,43.125,272.625,47.5,87C5FF3F,1,HER
272.625,30,275.5,30,87C5FF3F,1,HER
275.5,26,275.5,30,87C5FF3F,1,HER
275.5,26,279.25,26,87C5FF3F,1,HER
279.25,26,283,26,87C5FF3F,1,HER
283,25.5,283,26,87C5FF3F,1,HER
283,21.08333333,283,25.5,87C5FF3F,1,HER
283,18.5,283,21.08333333,87C5FF3F,1,HER
283,12,283,15.25,87C5FF3F,1,HER
283,15.25,283,18.5,87C5FF3F,1,HER
279.9333333,12,283,12,87C5FF3F,1,HER
273.75,12,276.84166665,12,87C5FF3F,1,HER
276.84166665,12,279.9333333,12,87C5FF3F,1,HER
273.75,12,273.75,14.33333333,87C5FF3F,1,HER
258.75,14.33333333,263.75,14.33333333,87C5FF3F,1,HER
