ra_start,dec_start,ra_end,dec_end,colour,width,constellation
102.66666666666667,-33,104.625,-33,87C5FF3F,1,CMA
104.625,-33,106.58333333333333,-33,87C5FF3F,1,CMA
106.58333333333333,-33,108.54166666666667,-33,87C5FF3F,1,CMA
108.54166666666667,-33,110.5,-33,87C5FF3F,1,CMA
91.75,-33,93.5,-33,87C5FF3F,1,CMA
93.5,-33,95.25,-33,87C5FF3F,1,CMA
95.25,-33,97,-33,87C5FF3F,1,CMA
97,-33,98.75,-33,87C5FF3F,1,CMA
91.75,-33,91.75,-31.4375,87C5FF3F,1,CMA
91.75,-31.4375,91.75,-29.875,87C5FF3F,1,CMA
91.75,-29.875,91.75,-28.3125,87C5FF3F,1,CMA
91.75,-28.3125,91.75,-26.75,87C5FF3F,1,CMA
91.75,-26.75,91.75,-24.78125,87C5FF3F,1,CMA
91.75,-24.78125,91.75,-22.8125,87C5FF3F,1,CMA
91.75,-22.8125,91.75,-20.84375,87C5FF3F,1,CMA
91.75,-20.84375,91.75,-18.875,87C5FF3F,1,CMA
91.75,-18.875,91.75,-16.90625,87C5FF3F,1,CMA
91.75,-16.90625,91.75,-14.9375,87C5FF3F,1,CMA
91.75,-14.9375,91.75,-12.96875,87C5FF3F,1,CMA
91.75,-12.96875,91.75,-11,87C5FF3F,1,CMA
108,0,109.89285714285714,0,87C5FF3F,1,CMI
109.89285714285714,0,111.78571428571429,0,87C5FF3F,1,CMI
111.78571428571429,0,113.67857142857143,0,87C5FF3F,1,CMI
113.67857142857143,0,115.57142857142857,0,87C5FF3F,1,CMI
115.57142857142857,0,117.46428571428571,0,87C5FF3F,1,CMI
117.46428571428571,0,119.35714285714286,0,87C5FF3F,1,CMI
119.35714285714286,0,121.25,0,87C5FF3F,1,CMI
108,0,108,1.5,87C5FF3F,1,CMI
105.25,1.5,106.625,1.5,87C5FF3F,1,CMI
106.625,1.5,108,1.5,87C5FF3F,1,CMI
105.25,1.5,105.25,3.5,87C5FF3F,1,CMI
105.25,3.5,105.25,5.5,87C5FF3F,1,CMI
105,5.5,105.25,5.5,87C5FF3F,1,CMI
105,5.5,105,7,87C5FF3F,1,CMI
105,7,105,8.5,87C5FF3F,1,CMI
105,8.5,105,10,87C5FF3F,1,CMI
105,10,105,11.25,87C5FF3F,1,CMI
105,11.25,105,12.5,87C5FF3F,1,CMI
105,12.5,106.875,12.5,87C5FF3F,1,CMI
106.875,12.5,108.75,12.5,87C5FF3F,1,CMI
108.75,12.5,110.625,12.5,87C5FF3F,1,CMI
110.625,12.5,112.5,12.5,87C5FF3F,1,CMI
112.5,12.5,112.5,13.5,87C5FF3F,1,CMI
112.5,13.5,114.04166666666667,13.5,87C5FF3F,1,CMI
114.04166666666667,13.5,115.58333333333333,13.5,87C5FF3F,1,CMI
115.58333333333333,13.5,117.125,13.5,87C5FF3F,1,CMI
117.125,10,117.125,11.75,87C5FF3F,1,CMI
117.125,11.75,117.125,13.5,87C5FF3F,1,CMI
117.125,10,118.875,10,87C5FF3F,1,CMI
118.875,7,118.875,8.5,87C5FF3F,1,CMI
118.875,8.5,118.875,10,87C5FF3F,1,CMI
118.875,7,120.0625,7,87C5FF3F,1,CMI
120.0625,7,121.25,7,87C5FF3F,1,CMI
121.25,0,121.25,1.75,87C5FF3F,1,CMI
121.25,1.75,121.25,3.5,87C5FF3F,1,CMI
121.25,3.5,121.25,5.25,87C5FF3F,1,CMI
121.25,5.25,121.25,7,87C5FF3F,1,CMI
300,-9,302,-9,87C5FF3F,1,CAP
302,-9,304,-9,87C5FF3F,1,CAP
304,-9,306,-9,87C5FF3F,1,CAP
306,-9,308,-9,87C5FF3F,1,CAP
300,-11.96666667,300,-10.483333335000001,87C5FF3F,1,CAP
300,-10.483333335000001,300,-9,87C5FF3F,1,CAP
300,-28,300,-26.21851851888889,87C5FF3F,1,CAP
300,-26.21851851888889,300,-24.437037037777777,87C5FF3F,1,CAP
300,-24.437037037777777,300,-22.65555555666667,87C5FF3F,1,CAP
300,-22.65555555666667,300,-20.874074075555555,87C5FF3F,1,CAP
300,-20.874074075555555,300,-19.092592594444447,87C5FF3F,1,CAP
300,-19.092592594444447,300,-17.311111113333336,87C5FF3F,1,CAP
300,-17.311111113333336,300,-15.529629632222225,87C5FF3F,1,CAP
300,-15.529629632222225,300,-13.748148151111113,87C5FF3F,1,CAP
300,-13.748148151111113,300,-11.966666670000002,87C5FF3F,1,CAP
300,-28,301.6666666666667,-28,87C5FF3F,1,CAP
301.6666666666667,-28,303.3333333333333,-28,87C5FF3F,1,CAP
303.3333333333333,-28,305,-28,87C5FF3F,1,CAP
305,-28,306.875,-28,87C5FF3F,1,CAP
306.875,-28,308.75,-28,87C5FF3F,1,CAP
308.75,-28,310.625,-28,87C5FF3F,1,CAP
310.625,-28,312.5,-28,87C5FF3F,1,CAP
312.5,-28,314.375,-28,87C5FF3F,1,CAP
314.375,-28,316.25,-28,87C5FF3F,1,CAP
316.25,-28,318.125,-28,87C5FF3F,1,CAP
318.125,-28,320,-28,87C5FF3F,1,CAP
320,-28,320,-26.25,87C5FF3F,1,CAP
320,-26.25,320,-24.5,87C5FF3F,1,CAP
320,-24.5,322,-24.5,87C5FF3F,1,CAP
322,-24.5,324,-24.5,87C5FF3F,1,CAP
324,-24.5,326,-24.5,87C5FF3F,1,CAP
326,-24.5,328,-24.5,87C5FF3F,1,CAP
328,-24.5,328,-22.5625,87C5FF3F,1,CAP
328,-22.5625,328,-20.625,87C5FF3F,1,CAP
328,-20.625,328,-18.6875,87C5FF3F,1,CAP
328,-18.6875,328,-16.75,87C5FF3F,1,CAP
328,-16.75,328,-14.8125,87C5FF3F,1,CAP
328,-14.8125,328,-12.875,87C5FF3F,1,CAP
328,-12.875,328,-10.9375,87C5FF3F,1,CAP
328,-10.9375,328,-9,87C5FF3F,1,CAP
320,-9,322,-9,87C5FF3F,1,CAP
322,-9,324,-9,87C5FF3F,1,CAP
324,-9,326,-9,87C5FF3F,1,CAP
326,-9,328,-9,87C5FF3F,1,CAP
320,-15,320,-13,87C5FF3F,1,CAP
320,-13,320,-11,87C5FF3F,1,CAP
320,-11,320,-9,87C5FF3F,1,CAP
308,-15,310,-15,87C5FF3F,1,CAP
310,-15,312,-15,87C5FF3F,1,CAP
312,-15,314,-15,87C5FF3F,1,CAP
314,-15,316,-15,87C5FF3F,1,CAP
316,-15,318,-15,87C5FF3F,1,CAP
318,-15,320,-15,87C5FF3F,1,CAP
308,-15,308,-13,87C5FF3F,1,CAP
308,-13,308,-11,87C5FF3F,1,CAP
308,-11,308,-9,87C5FF3F,1,CAP
165,-55.5,166.875,-55.5,87C5FF3F,1,CAR
166.875,-55.5,168.75,-55.5,87C5FF3F,1,CAR
132.5,-55.5,134.41176470588235,-55.5,87C5FF3F,1,CAR
134.41176470588235,-55.5,136.3235294117647,-55.5,87C5FF3F,1,CAR
136.3235294117647,-55.5,138.23529411764707,-55.5,87C5FF3F,1,CAR
138.23529411764707,-55.5,140.14705882352942,-55.5,87C5FF3F,1,CAR
140.14705882352942,-55.5,142.05882352941177,-55.5,87C5FF3F,1,CAR
142.05882352941177,-55.5,143.97058823529412,-55.5,87C5FF3F,1,CAR
143.97058823529412,-55.5,145.88235294117646,-55.5,87C5FF3F,1,CAR
145.88235294117646,-55.5,147.7941176470588,-55.5,87C5FF3F,1,CAR
147.7941176470588,-55.5,149.7058823529412,-55.5,87C5FF3F,1,CAR
149.7058823529412,-55.5,151.61764705882354,-55.5,87C5FF3F,1,CAR
151.61764705882354,-55.5,153.52941176470588,-55.5,87C5FF3F,1,CAR
153.52941176470588,-55.5,155.44117647058823,-55.5,87C5FF3F,1,CAR
155.44117647058823,-55.5,157.35294117647058,-55.5,87C5FF3F,1,CAR
157.35294117647058,-55.5,159.26470588235293,-55.5,87C5FF3F,1,CAR
159.26470588235293,-55.5,161.1764705882353,-55.5,87C5FF3F,1,CAR
161.1764705882353,-55.5,163.08823529411765,-55.5,87C5FF3F,1,CAR
163.08823529411765,-55.5,165,-55.5,87C5FF3F,1,CAR
132.5,-55.5,132.5,-53.5,87C5FF3F,1,CAR
126.75,-53.5,128.66666666666666,-53.5,87C5FF3F,1,CAR
128.66666666666666,-53.5,130.58333333333334,-53.5,87C5FF3F,1,CAR
130.58333333333334,-53.5,132.5,-53.5,87C5FF3F,1,CAR
126.75,-53.5,126.75,-53,87C5FF3F,1,CAR
122.5,-53,123.91666666666667,-53,87C5FF3F,1,CAR
123.91666666666667,-53,125.33333333333333,-53,87C5FF3F,1,CAR
125.33333333333333,-53,126.75,-53,87C5FF3F,1,CAR
122.5,-53,122.5,-51.125,87C5FF3F,1,CAR
122.5,-51.125,122.5,-49.25,87C5FF3F,1,CAR
120,-49.25,121.25,-49.25,87C5FF3F,1,CAR
121.25,-49.25,122.5,-49.25,87C5FF3F,1,CAR
90,-49.25,92,-49.25,87C5FF3F,1,CAR
92,-49.25,94,-49.25,87C5FF3F,1,CAR
94,-49.25,96,-49.25,87C5FF3F,1,CAR
96,-49.25,98,-49.25,87C5FF3F,1,CAR
98,-49.25,100,-49.25,87C5FF3F,1,CAR
100,-49.25,102,-49.25,87C5FF3F,1,CAR
102,-49.25,104,-49.25,87C5FF3F,1,CAR
104,-49.25,106,-49.25,87C5FF3F,1,CAR
106,-49.25,108,-49.25,87C5FF3F,1,CAR
108,-49.25,110,-49.25,87C5FF3F,1,CAR
110,-49.25,112,-49.25,87C5FF3F,1,CAR
112,-49.25,114,-49.25,87C5FF3F,1,CAR
114,-49.25,116,-49.25,87C5FF3F,1,CAR
116,-49.25,118,-49.25,87C5FF3F,1,CAR
118,-49.25,120,-49.25,87C5FF3F,1,CAR
90,-51.5,90,-50.375,87C5FF3F,1,CAR
90,-50.375,90,-49.25,87C5FF3F,1,CAR
90,-51.5,91.25,-51.5,87C5FF3F,1,CAR
91.25,-51.5,92.5,-51.5,87C5FF3F,1,CAR
92.5,-55,92.5,-53.25,87C5FF3F,1,CAR
92.5,-53.25,92.5,-51.5,87C5FF3F,1,CAR
92.5,-55,94.16666666666667,-55,87C5FF3F,1,CAR
94.16666666666667,-55,95.83333333333333,-55,87C5FF3F,1,CAR
95.83333333333333,-55,97.5,-55,87C5FF3F,1,CAR
97.5,-58,97.5,-56.5,87C5FF3F,1,CAR
97.5,-56.5,97.5,-55,87C5FF3F,1,CAR
97.5,-58,99.16666666666667,-58,87C5FF3F,1,CAR
99.16666666666667,-58,100.83333333333333,-58,87C5FF3F,1,CAR
100.83333333333333,-58,102.5,-58,87C5FF3F,1,CAR
102.5,-64,102.5,-62,87C5FF3F,1,CAR
102.5,-62,102.5,-60,87C5FF3F,1,CAR
102.5,-60,102.5,-58,87C5FF3F,1,CAR
102.5,-64,104.44117647058823,-64,87C5FF3F,1,CAR
104.44117647058823,-64,106.38235294117646,-64,87C5FF3F,1,CAR
106.38235294117646,-64,108.32352941176471,-64,87C5FF3F,1,CAR
108.32352941176471,-64,110.26470588235294,-64,87C5FF3F,1,CAR
110.26470588235294,-64,112.20588235294117,-64,87C5FF3F,1,CAR
112.20588235294117,-64,114.1470588235294,-64,87C5FF3F,1,CAR
114.1470588235294,-64,116.08823529411765,-64,87C5FF3F,1,CAR
116.08823529411765,-64,118.02941176470588,-64,87C5FF3F,1,CAR
118.02941176470588,-64,119.97058823529412,-64,87C5FF3F,1,CAR
119.97058823529412,-64,121.91176470588235,-64,87C5FF3F,1,CAR
121.91176470588235,-64,123.85294117647058,-64,87C5FF3F,1,CAR
123.85294117647058,-64,125.79411764705883,-64,87C5FF3F,1,CAR
125.79411764705883,-64,127.73529411764706,-64,87C5FF3F,1,CAR
127.73529411764706,-64,129.6764705882353,-64,87C5FF3F,1,CAR
129.6764705882353,-64,131.61764705882354,-64,87C5FF3F,1,CAR
131.61764705882354,-64,133.55882352941177,-64,87C5FF3F,1,CAR
133.55882352941177,-64,135.5,-64,87C5FF3F,1,CAR
135.5,-75,135.5,-73.16666666666667,87C5FF3F,1,CAR
135.5,-73.16666666666667,135.5,-71.33333333333333,87C5FF3F,1,CAR
135.5,-71.33333333333333,135.5,-69.5,87C5FF3F,1,CAR
135.5,-69.5,135.5,-67.66666666666667,87C5FF3F,1,CAR
135.5,-67.66666666666667,135.5,-65.83333333333333,87C5FF3F,1,CAR
135.5,-65.83333333333333,135.5,-64,87C5FF3F,1,CAR
135.5,-75,137.4558823529412,-75,87C5FF3F,1,CAR
137.4558823529412,-75,139.41176470588235,-75,87C5FF3F,1,CAR
139.41176470588235,-75,141.36764705882354,-75,87C5FF3F,1,CAR
141.36764705882354,-75,143.3235294117647,-75,87C5FF3F,1,CAR
143.3235294117647,-75,145.27941176470588,-75,87C5FF3F,1,CAR
145.27941176470588,-75,147.23529411764707,-75,87C5FF3F,1,CAR
147.23529411764707,-75,149.19117647058823,-75,87C5FF3F,1,CAR
149.19117647058823,-75,151.14705882352942,-75,87C5FF3F,1,CAR
151.14705882352942,-75,153.10294117647058,-75,87C5FF3F,1,CAR
153.10294117647058,-75,155.05882352941177,-75,87C5FF3F,1,CAR
155.05882352941177,-75,157.01470588235293,-75,87C5FF3F,1,CAR
157.01470588235293,-75,158.97058823529412,-75,87C5FF3F,1,CAR
158.97058823529412,-75,160.9264705882353,-75,87C5FF3F,1,CAR
160.9264705882353,-75,162.88235294117646,-75,87C5FF3F,1,CAR
162.88235294117646,-75,164.83823529411765,-75,87C5FF3F,1,CAR
164.83823529411765,-75,166.7941176470588,-75,87C5FF3F,1,CAR
166.7941176470588,-75,168.75,-75,87C5FF3F,1,CAR
168.75,-75,168.75,-73.16666666666667,87C5FF3F,1,CAR
168.75,-73.16666666666667,168.75,-71.33333333333333,87C5FF3F,1,CAR
168.75,-71.33333333333333,168.75,-69.5,87C5FF3F,1,CAR
168.75,-69.5,168.75,-67.66666666666667,87C5FF3F,1,CAR
168.75,-67.66666666666667,168.75,-65.83333333333333,87C5FF3F,1,CAR
168.75,-65.83333333333333,168.75,-64,87C5FF3F,1,CAR
168.75,-64,168.75,-62.3,87C5FF3F,1,CAR
168.75,-62.3,168.75,-60.6,87C5FF3F,1,CAR
168.75,-60.6,168.75,-58.9,87C5FF3F,1,CAR
168.75,-58.9,168.75,-57.2,87C5FF3F,1,CAR
168.75,-57.2,168.75,-55.5,87C5FF3F,1,CAR
343,52.5,343,54.375,87C5FF3F,1,CAS
343,54.375,343,56.25,87C5FF3F,1,CAS
343,56.25,343,57.666666665,87C5FF3F,1,CAS
343,57.666666665,343,59.08333333,87C5FF3F,1,CAS
343,59.08333333,344.5,59.08333333,87C5FF3F,1,CAS
344.5,59.08333333,346,59.08333333,87C5FF3F,1,CAS
346,59.08333333,347.5,59.08333333,87C5FF3F,1,CAS
347.5,59.08333333,347.5,61.041666665,87C5FF3F,1,CAS
347.5,61.041666665,347.5,63,87C5FF3F,1,CAS
347.5,63,349.0625,63,87C5FF3F,1,CAS
349.0625,63,350.625,63,87C5FF3F,1,CAS
350.625,63,352.1875,63,87C5FF3F,1,CAS
352.1875,63,353.75,63,87C5FF3F,1,CAS
353.75,63,353.75,64.5,87C5FF3F,1,CAS
353.75,64.5,353.75,66,87C5FF3F,1,CAS
353.75,66,355.625,66,87C5FF3F,1,CAS
355.625,66,357.5,66,87C5FF3F,1,CAS
357.5,66,359.375,66,87C5FF3F,1,CAS
359.375,66,1.25,66,87C5FF3F,1,CAS
1.25,66,3.125,66,87C5FF3F,1,CAS
3.125,66,5,66,87C5FF3F,1,CAS
5,66,5,67.83333333333333,87C5FF3F,1,CAS
5,67.83333333333333,5,69.66666666666667,87C5FF3F,1,CAS
5,69.66666666666667,5,71.5,87C5FF3F,1,CAS
5,71.5,5,73.33333333333333,87C5FF3F,1,CAS
5,73.33333333333333,5,75.16666666666667,87C5FF3F,1,CAS
5,75.16666666666667,5,77,87C5FF3F,1,CAS
5,77,6.927083333333333,77,87C5FF3F,1,CAS
6.927083333333333,77,8.854166666666666,77,87C5FF3F,1,CAS
8.854166666666666,77,10.78125,77,87C5FF3F,1,CAS
10.78125,77,12.708333333333332,77,87C5FF3F,1,CAS
12.708333333333332,77,14.635416666666666,77,87C5FF3F,1,CAS
14.635416666666666,77,16.5625,77,87C5FF3F,1,CAS
16.5625,77,18.489583333333332,77,87C5FF3F,1,CAS
18.489583333333332,77,20.416666666666664,77,87C5FF3F,1,CAS
20.416666666666664,77,22.34375,77,87C5FF3F,1,CAS
22.34375,77,24.270833333333332,77,87C5FF3F,1,CAS
24.270833333333332,77,26.197916666666664,77,87C5FF3F,1,CAS
26.197916666666664,77,28.125,77,87C5FF3F,1,CAS
28.125,77,30.052083333333332,77,87C5FF3F,1,CAS
30.052083333333332,77,31.979166666666664,77,87C5FF3F,1,CAS
31.979166666666664,77,33.90625,77,87C5FF3F,1,CAS
33.90625,77,35.83333333333333,77,87C5FF3F,1,CAS
35.83333333333333,77,37.760416666666664,77,87C5FF3F,1,CAS
37.760416666666664,77,39.6875,77,87C5FF3F,1,CAS
39.6875,77,41.61458333333333,77,87C5FF3F,1,CAS
41.61458333333333,77,43.541666666666664,77,87C5FF3F,1,CAS
43.541666666666664,77,45.46875,77,87C5FF3F,1,CAS
45.46875,77,47.39583333333333,77,87C5FF3F,1,CAS
47.39583333333333,77,49.322916666666664,77,87C5FF3F,1,CAS
49.322916666666664,77,51.25,77,87C5FF3F,1,CAS
51.25,68,51.25,69.8,87C5FF3F,1,CAS
51.25,69.8,51.25,71.6,87C5FF3F,1,CAS
51.25,71.6,51.25,73.4,87C5FF3F,1,CAS
51.25,73.4,51.25,75.2,87C5FF3F,1,CAS
51.25,75.2,51.25,77,87C5FF3F,1,CAS
46.5,68,48.083333333333336,68,87C5FF3F,1,CAS
48.083333333333336,68,49.666666666666664,68,87C5FF3F,1,CAS
49.666666666666664,68,51.25,68,87C5FF3F,1,CAS
46.5,57,46.5,58.833333333333336,87C5FF3F,1,CAS
46.5,58.833333333333336,46.5,60.666666666666664,87C5FF3F,1,CAS
46.5,60.666666666666664,46.5,62.5,87C5FF3F,1,CAS
46.5,62.5,46.5,64.33333333333333,87C5FF3F,1,CAS
46.5,64.33333333333333,46.5,66.16666666666667,87C5FF3F,1,CAS
46.5,66.16666666666667,46.5,68,87C5FF3F,1,CAS
36.5,57,38.5,57,87C5FF3F,1,CAS
38.5,57,40.5,57,87C5FF3F,1,CAS
40.5,57,42.5,57,87C5FF3F,1,CAS
42.5,57,44.5,57,87C5FF3F,1,CAS
44.5,57,46.5,57,87C5FF3F,1,CAS
36.5,57,36.5,58.5,87C5FF3F,1,CAS
28.625,58.5,30.59375,58.5,87C5FF3F,1,CAS
30.59375,58.5,32.5625,58.5,87C5FF3F,1,CAS
32.5625,58.5,34.53125,58.5,87C5FF3F,1,CAS
34.53125,58.5,36.5,58.5,87C5FF3F,1,CAS
28.625,57.5,28.625,58.5,87C5FF3F,1,CAS
25.5,57.5,27.0625,57.5,87C5FF3F,1,CAS
27.0625,57.5,28.625,57.5,87C5FF3F,1,CAS
25.5,54,25.5,55.75,87C5FF3F,1,CAS
25.5,55.75,25.5,57.5,87C5FF3F,1,CAS
20.5,54,22.166666666666668,54,87C5FF3F,1,CAS
22.166666666666668,54,23.833333333333332,54,87C5FF3F,1,CAS
23.833333333333332,54,25.5,54,87C5FF3F,1,CAS
20.5,50,20.5,52,87C5FF3F,1,CAS
20.5,52,20.5,54,87C5FF3F,1,CAS
16.75,50,18.625,50,87C5FF3F,1,CAS
18.625,50,20.5,50,87C5FF3F,1,CAS
16.75,48,16.75,50,87C5FF3F,1,CAS
13,48,14.875,48,87C5FF3F,1,CAS
14.875,48,16.75,48,87C5FF3F,1,CAS
13,46,13,48,87C5FF3F,1,CAS
2.5,46,4.25,46,87C5FF3F,1,CAS
4.25,46,6,46,87C5FF3F,1,CAS
6,46,7.75,46,87C5FF3F,1,CAS
7.75,46,9.5,46,87C5FF3F,1,CAS
9.5,46,11.25,46,87C5FF3F,1,CAS
11.25,46,13,46,87C5FF3F,1,CAS
2.5,46,2.5,48,87C5FF3F,1,CAS
353.75,48,355.5,48,87C5FF3F,1,CAS
355.5,48,357.25,48,87C5FF3F,1,CAS
357.25,48,359,48,87C5FF3F,1,CAS
359,48,0.75,48,87C5FF3F,1,CAS
0.75,48,2.5,48,87C5FF3F,1,CAS
353.75,48,353.75,50,87C5FF3F,1,CAS
350,50,351.875,50,87C5FF3F,1,CAS
351.875,50,353.75,50,87C5FF3F,1,CAS
350,50,350,51.25,87C5FF3F,1,CAS
350,51.25,350,52.5,87C5FF3F,1,CAS
343,52.5,344.75,52.5,87C5FF3F,1,CAS
344.75,52.5,346.5,52.5,87C5FF3F,1,CAS
346.5,52.5,348.25,52.5,87C5FF3F,1,CAS
348.25,52.5,350,52.5,87C5FF3F,1,CAS
165,-38.25,165,-36.625,87C5FF3F,1,CEN
165,-36.625,165,-35,87C5FF3F,1,CEN
165,-55.5,165,-53.583333333333336,87C5FF3F,1,CEN
165,-53.583333333333336,165,-51.666666666666664,87C5FF3F,1,CEN
165,-51.666666666666664,165,-49.75,87C5FF3F,1,CEN
165,-49.75,165,-47.833333333333336,87C5FF3F,1,CEN
165,-47.833333333333336,165,-45.916666666666664,87C5FF3F,1,CEN
165,-45.916666666666664,165,-44,87C5FF3F,1,CEN
165,-44,165,-42.08333333333333,87C5FF3F,1,CEN
165,-42.08333333333333,165,-40.166666666666664,87C5FF3F,1,CEN
165,-40.166666666666664,165,-38.25,87C5FF3F,1,CEN
165,-55.5,166.875,-55.5,87C5FF3F,1,CEN
166.875,-55.5,168.75,-55.5,87C5FF3F,1,CEN
168.75,-64,168.75,-62.3,87C5FF3F,1,CEN
168.75,-62.3,168.75,-60.6,87C5FF3F,1,CEN
168.75,-60.6,168.75,-58.9,87C5FF3F,1,CEN
168.75,-58.9,168.75,-57.2,87C5FF3F,1,CEN
168.75,-57.2,168.75,-55.5,87C5FF3F,1,CEN
168.75,-64,170.5,-64,87C5FF3F,1,CEN
170.5,-64,172.25,-64,87C5FF3F,1,CEN
172.25,-64,174,-64,87C5FF3F,1,CEN
174,-64,175.75,-64,87C5FF3F,1,CEN
175.75,-64,177.5,-64,87C5FF3F,1,CEN
177.5,-64,177.5,-62.2,87C5FF3F,1,CEN
177.5,-62.2,177.5,-60.4,87C5FF3F,1,CEN
177.5,-60.4,177.5,-58.6,87C5FF3F,1,CEN
177.5,-58.6,177.5,-56.8,87C5FF3F,1,CEN
177.5,-56.8,177.5,-55,87C5FF3F,1,CEN
177.5,-55,179.375,-55,87C5FF3F,1,CEN
179.375,-55,181.25,-55,87C5FF3F,1,CEN
181.25,-55,183.125,-55,87C5FF3F,1,CEN
183.125,-55,185,-55,87C5FF3F,1,CEN
185,-55,186.875,-55,87C5FF3F,1,CEN
186.875,-55,188.75,-55,87C5FF3F,1,CEN
188.75,-55,190.625,-55,87C5FF3F,1,CEN
190.625,-55,192.5,-55,87C5FF3F,1,CEN
192.5,-64,192.5,-62.2,87C5FF3F,1,CEN
192.5,-62.2,192.5,-60.4,87C5FF3F,1,CEN
192.5,-60.4,192.5,-58.6,87C5FF3F,1,CEN
192.5,-58.6,192.5,-56.8,87C5FF3F,1,CEN
192.5,-56.8,192.5,-55,87C5FF3F,1,CEN
192.5,-64,194.5,-64,87C5FF3F,1,CEN
194.5,-64,196.5,-64,87C5FF3F,1,CEN
196.5,-64,198.5,-64,87C5FF3F,1,CEN
198.5,-64,200.5,-64,87C5FF3F,1,CEN
200.5,-64,202.5,-64,87C5FF3F,1,CEN
202.5,-64,204.4375,-64,87C5FF3F,1,CEN
204.4375,-64,206.375,-64,87C5FF3F,1,CEN
206.375,-64,208.3125,-64,87C5FF3F,1,CEN
208.3125,-64,210.25,-64,87C5FF3F,1,CEN
210.25,-64,212.1875,-64,87C5FF3F,1,CEN
212.1875,-64,214.125,-64,87C5FF3F,1,CEN
214.125,-64,216.0625,-64,87C5FF3F,1,CEN
216.0625,-64,218,-64,87C5FF3F,1,CEN
218,-64,218,-62.2,87C5FF3F,1,CEN
218,-62.2,218,-60.4,87C5FF3F,1,CEN
218,-60.4,218,-58.6,87C5FF3F,1,CEN
218,-58.6,218,-56.8,87C5FF3F,1,CEN
218,-56.8,218,-55,87C5FF3F,1,CEN
212.5,-55,214.33333333333334,-55,87C5FF3F,1,CEN
214.33333333333334,-55,216.16666666666666,-55,87C5FF3F,1,CEN
216.16666666666666,-55,218,-55,87C5FF3F,1,CEN
212.5,-55,212.5,-53.142857142857146,87C5FF3F,1,CEN
212.5,-53.142857142857146,212.5,-51.285714285714285,87C5FF3F,1,CEN
212.5,-51.285714285714285,212.5,-49.42857142857143,87C5FF3F,1,CEN
212.5,-49.42857142857143,212.5,-47.57142857142857,87C5FF3F,1,CEN
212.5,-47.57142857142857,212.5,-45.714285714285715,87C5FF3F,1,CEN
212.5,-45.714285714285715,212.5,-43.85714285714286,87C5FF3F,1,CEN
212.5,-43.85714285714286,212.5,-42,87C5FF3F,1,CEN
212.5,-42,214.375,-42,87C5FF3F,1,CEN
214.375,-42,216.25,-42,87C5FF3F,1,CEN
216.25,-42,218.125,-42,87C5FF3F,1,CEN
218.125,-42,220,-42,87C5FF3F,1,CEN
220,-42,221.875,-42,87C5FF3F,1,CEN
221.875,-42,223.75,-42,87C5FF3F,1,CEN
223.75,-42,223.75,-40.07142857142857,87C5FF3F,1,CEN
223.75,-40.07142857142857,223.75,-38.142857142857146,87C5FF3F,1,CEN
223.75,-38.142857142857146,223.75,-36.214285714285715,87C5FF3F,1,CEN
223.75,-36.214285714285715,223.75,-34.285714285714285,87C5FF3F,1,CEN
223.75,-34.285714285714285,223.75,-32.35714285714286,87C5FF3F,1,CEN
223.75,-32.35714285714286,223.75,-30.42857142857143,87C5FF3F,1,CEN
223.75,-30.42857142857143,223.75,-28.5,87C5FF3F,1,CEN
188.75,-28.5,190.69444444444446,-28.5,87C5FF3F,1,CEN
190.69444444444446,-28.5,192.63888888888889,-28.5,87C5FF3F,1,CEN
192.63888888888889,-28.5,194.58333333333334,-28.5,87C5FF3F,1,CEN
194.58333333333334,-28.5,196.52777777777777,-28.5,87C5FF3F,1,CEN
196.52777777777777,-28.5,198.47222222222223,-28.5,87C5FF3F,1,CEN
198.47222222222223,-28.5,200.41666666666666,-28.5,87C5FF3F,1,CEN
200.41666666666666,-28.5,202.36111111111111,-28.5,87C5FF3F,1,CEN
202.36111111111111,-28.5,204.30555555555554,-28.5,87C5FF3F,1,CEN
204.30555555555554,-28.5,206.25,-28.5,87C5FF3F,1,CEN
206.25,-28.5,208.19444444444446,-28.5,87C5FF3F,1,CEN
208.19444444444446,-28.5,210.13888888888889,-28.5,87C5FF3F,1,CEN
210.13888888888889,-28.5,212.08333333333334,-28.5,87C5FF3F,1,CEN
212.08333333333334,-28.5,214.02777777777777,-28.5,87C5FF3F,1,CEN
214.02777777777777,-28.5,215.97222222222223,-28.5,87C5FF3F,1,CEN
215.97222222222223,-28.5,217.91666666666666,-28.5,87C5FF3F,1,CEN
217.91666666666666,-28.5,219.86111111111111,-28.5,87C5FF3F,1,CEN
219.86111111111111,-28.5,221.80555555555554,-28.5,87C5FF3F,1,CEN
221.80555555555554,-28.5,223.75,-28.5,87C5FF3F,1,CEN
188.75,-33,188.75,-31.5,87C5FF3F,1,CEN
188.75,-31.5,188.75,-30,87C5FF3F,1,CEN
188.75,-30,188.75,-28.5,87C5FF3F,1,CEN
183.75,-33,185.41666666666666,-33,87C5FF3F,1,CEN
185.41666666666666,-33,187.08333333333334,-33,87C5FF3F,1,CEN
187.08333333333334,-33,188.75,-33,87C5FF3F,1,CEN
183.75,-35,183.75,-33,87C5FF3F,1,CEN
165,-35,166.875,-35,87C5FF3F,1,CEN
166.875,-35,168.75,-35,87C5FF3F,1,CEN
